league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
Ligue1,2223,Marseille,Valentin Rongier,FRA,MF,27,1994,36,34,3032,33.7,1,2,3,1,0,0,8,0,0.03,0.06,0.09,0.03,0.09
Ligue1,2223,Marseille,Vitinha,POR,FW,22,2000,14,5,464,5.2,2,0,2,2,0,0,0,0,0.39,0.0,0.39,0.39,0.39
Ligue1,2223,Monaco,Aleksandr Golovin,RUS,MF,26,1996,34,29,2464,27.4,8,7,15,8,0,0,5,0,0.29,0.26,0.55,0.29,0.55
Ligue1,2223,Monaco,Alexander Nübel,GER,GK,25,1996,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Monaco,Axel Disasi,FRA,DF,24,1998,38,37,3330,37.0,3,3,6,3,0,1,3,0,0.08,0.08,0.16,0.08,0.16
Ligue1,2223,Monaco,Benoît Badiashile,FRA,DF,21,2001,11,9,839,9.3,2,0,2,2,0,0,3,0,0.21,0.0,0.21,0.21,0.21
Ligue1,2223,Monaco,Breel Embolo,SUI,FW,25,1997,32,19,1859,20.7,12,2,14,12,0,1,3,0,0.58,0.1,0.68,0.58,0.68
Ligue1,2223,Monaco,Caio Henrique Oliveira Silva,BRA,DF,25,1997,35,32,2896,32.2,1,9,10,1,0,0,3,0,0.03,0.28,0.31,0.03,0.31
Ligue1,2223,Monaco,Chrislain Matsima,FRA,DF,20,2002,8,5,446,5.0,0,1,1,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2
Ligue1,2223,Monaco,Edan Diop,FRA,MF,17,2004,7,1,223,2.5,1,0,1,1,0,0,0,0,0.4,0.0,0.4,0.4,0.4
Ligue1,2223,Monaco,Eliesse Ben Seghir,MAR,"FW,MF",17,2005,19,13,1052,11.7,4,1,5,4,0,0,1,0,0.34,0.09,0.43,0.34,0.43
Ligue1,2223,Monaco,Eliot Matazo,BEL,MF,20,2002,23,13,1175,13.1,1,0,1,1,0,0,2,0,0.08,0.0,0.08,0.08,0.08
Ligue1,2223,Monaco,Gelson Martins,POR,MF,27,1995,11,3,345,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Monaco,Guillermo Maripán,CHI,DF,28,1994,26,25,2157,24.0,3,0,3,3,0,0,6,1,0.13,0.0,0.13,0.13,0.13
Ligue1,2223,Monaco,Ismail Jakobs,SEN,"MF,DF",22,1999,32,9,1119,12.4,0,2,2,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16
Ligue1,2223,Monaco,Jean Lucas,BRA,MF,24,1998,6,3,291,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Monaco,Kevin Volland,GER,"FW,MF",30,1992,17,7,639,7.1,3,2,5,3,0,0,1,0,0.42,0.28,0.7,0.42,0.7
